0, +1.2891e+00, +3.3554e+02, +4.2155e+02, +4.0844e+05, 3.727760e-02, 0.000000e+00, -6.785223e-03, 0.000000e+00,
100, +1.7827e-01, +2.9830e+01, +3.1493e+01, +5.4859e+04, 2.563958e-03, 0.000000e+00, 5.006426e-02, 0.000000e+00,
200, +9.8290e-02, +1.1837e+01, +1.9875e+01, +2.8750e+04, 8.550721e-03, 0.000000e+00, -2.521016e-02, 0.000000e+00,
300, +5.4172e-02, +5.4276e+00, +2.9685e+01, +1.5261e+04, -1.190003e-03, 0.000000e+00, -1.165899e-02, 0.000000e+00,
400, +5.1793e-02, +6.1837e+00, +1.4900e+01, +1.5075e+04, 1.043731e-03, 0.000000e+00, -2.001873e-02, 0.000000e+00,
500, +3.8293e-02, +4.7177e+00, +1.1314e+01, +1.1024e+04, 1.106364e-03, 0.000000e+00, -7.732429e-02, 0.000000e+00,
600, +3.5052e-02, +3.6625e+00, +9.5404e+00, +9.9339e+03, -1.152855e-03, 0.000000e+00, 1.377930e-01, 0.000000e+00,
700, +2.3297e-02, +3.5883e+00, +7.3735e+00, +6.5070e+03, 6.978956e-03, 0.000000e+00, -6.835715e-02, 0.000000e+00,
800, +2.4452e-02, +3.2666e+00, +8.3823e+00, +6.8967e+03, 1.195012e-03, 0.000000e+00, -3.737911e-02, 0.000000e+00,
900, +2.1426e-02, +1.8002e+00, +7.6296e+00, +6.1566e+03, 3.767153e-03, 0.000000e+00, 1.049125e-01, 0.000000e+00,
1000, +2.8713e-02, +1.4820e+00, +6.7728e+00, +8.0175e+03, 3.656333e-06, 0.000000e+00, -1.026742e-01, 0.000000e+00,
1100, +2.4773e-02, +1.8460e+00, +6.8740e+00, +7.1278e+03, -1.068324e-03, 0.000000e+00, 6.579115e-02, 0.000000e+00,
1200, +2.2072e-02, +2.0346e+00, +5.9018e+00, +6.2679e+03, 3.256585e-03, 0.000000e+00, -2.479055e-03, 0.000000e+00,
1300, +2.5008e-02, +1.3258e+00, +7.2498e+00, +7.1562e+03, -7.199808e-04, 0.000000e+00, -4.873362e-02, 0.000000e+00,
1400, +1.8562e-02, +1.2017e+00, +8.1773e+00, +5.1221e+03, 6.589666e-03, 0.000000e+00, 7.294712e-02, 0.000000e+00,
1500, +2.0911e-02, +1.3646e+00, +6.4258e+00, +6.0198e+03, 1.745348e-03, 0.000000e+00, -4.454765e-02, 0.000000e+00,
1600, +2.2105e-02, +1.4474e+00, +4.5292e+00, +6.3629e+03, 1.126838e-04, 0.000000e+00, 2.424650e-02, 0.000000e+00,
1700, +1.9386e-02, +1.2785e+00, +4.6746e+00, +5.4050e+03, 2.897527e-03, 0.000000e+00, -3.651441e-03, 0.000000e+00,
1800, +2.0373e-02, +1.3908e+00, +4.9016e+00, +5.6585e+03, -2.552717e-03, 0.000000e+00, -2.051426e-03, 0.000000e+00,
1900, +1.6727e-02, +1.2557e+00, +4.1801e+00, +4.7151e+03, 4.344526e-03, 0.000000e+00, 1.896745e-02, 0.000000e+00,
2000, +1.6133e-02, +1.0298e+00, +4.7791e+00, +4.5753e+03, 2.359670e-03, 0.000000e+00, -2.944533e-02, 0.000000e+00,
2100, +1.8137e-02, +7.4348e-01, +4.1363e+00, +5.0921e+03, 2.275757e-03, 0.000000e+00, 3.931895e-02, 0.000000e+00,
2200, +1.7374e-02, +8.4434e-01, +4.8721e+00, +4.8666e+03, 3.974958e-03, 0.000000e+00, -3.210226e-02, 0.000000e+00,
2300, +1.6943e-02, +1.1500e+00, +4.3050e+00, +4.6984e+03, -1.657595e-03, 0.000000e+00, 1.838559e-02, 0.000000e+00,
2400, +1.5786e-02, +1.3751e+00, +4.9991e+00, +4.6081e+03, 2.043607e-03, 0.000000e+00, 1.824841e-02, 0.000000e+00,
2500, +1.3669e-02, +1.1350e+00, +3.2697e+00, +3.8425e+03, 6.620942e-04, 0.000000e+00, -4.139464e-02, 0.000000e+00,
2600, +1.4209e-02, +8.4218e-01, +4.0730e+00, +4.0380e+03, 2.665446e-03, 0.000000e+00, 4.910772e-02, 0.000000e+00,
2700, +1.2303e-02, +1.0123e+00, +4.8233e+00, +3.4729e+03, 4.312195e-03, 0.000000e+00, -2.885525e-02, 0.000000e+00,
2800, +1.1074e-02, +1.0785e+00, +4.0860e+00, +3.2544e+03, 4.664353e-04, 0.000000e+00, 5.521882e-03, 0.000000e+00,
2900, +1.1804e-02, +9.0095e-01, +3.1867e+00, +3.3461e+03, 2.648393e-03, 0.000000e+00, 2.415103e-02, 0.000000e+00,
3000, +1.1517e-02, +1.0942e+00, +3.2645e+00, +3.1833e+03, -4.983310e-04, 0.000000e+00, -3.378882e-02, 0.000000e+00,
3100, +9.6525e-03, +5.8867e-01, +3.0784e+00, +2.6791e+03, 1.394984e-03, 0.000000e+00, 3.546321e-02, 0.000000e+00,
3200, +1.1149e-02, +6.8475e-01, +2.9446e+00, +3.1418e+03, 3.235245e-03, 0.000000e+00, -1.751675e-02, 0.000000e+00,
3300, +1.0795e-02, +8.3759e-01, +3.0345e+00, +3.1060e+03, 1.382780e-03, 0.000000e+00, 3.033423e-03, 0.000000e+00,
3400, +1.0912e-02, +6.9071e-01, +3.1544e+00, +3.0899e+03, 4.036042e-03, 0.000000e+00, 1.406270e-02, 0.000000e+00,
3500, +9.9830e-03, +7.1374e-01, +2.4476e+00, +2.8232e+03, 2.861612e-04, 0.000000e+00, -1.802129e-02, 0.000000e+00,
3600, +7.9111e-03, +6.9092e-01, +3.0260e+00, +2.2764e+03, 9.778006e-04, 0.000000e+00, 2.547944e-02, 0.000000e+00,
3700, +6.9834e-03, +5.9989e-01, +2.6985e+00, +1.9570e+03, 1.865367e-03, 0.000000e+00, -1.852991e-02, 0.000000e+00,
3800, +8.7370e-03, +5.1317e-01, +2.3733e+00, +2.4842e+03, 7.485072e-04, 0.000000e+00, 1.238921e-02, 0.000000e+00,
3900, +9.9020e-03, +7.3157e-01, +2.5996e+00, +2.7696e+03, 3.976898e-03, 0.000000e+00, 4.504475e-03, 0.000000e+00,
4000, +8.3497e-03, +5.8895e-01, +2.6796e+00, +2.3924e+03, 1.529301e-03, 0.000000e+00, -1.374225e-02, 0.000000e+00,
4100, +6.9812e-03, +4.6053e-01, +1.6667e+00, +1.9987e+03, 2.020887e-03, 0.000000e+00, 2.481733e-02, 0.000000e+00,
4200, +7.1696e-03, +5.6900e-01, +2.0394e+00, +2.0524e+03, 1.521646e-03, 0.000000e+00, -2.008947e-02, 0.000000e+00,
4300, +6.8072e-03, +6.4448e-01, +2.4281e+00, +1.9701e+03, 1.464836e-04, 0.000000e+00, 1.531357e-02, 0.000000e+00,
4400, +6.6363e-03, +5.4231e-01, +1.7197e+00, +1.9061e+03, 2.800581e-03, 0.000000e+00, 2.783135e-03, 0.000000e+00,
4500, +6.2543e-03, +4.8677e-01, +2.1200e+00, +1.8620e+03, 1.477306e-03, 0.000000e+00, -1.270961e-02, 0.000000e+00,
4600, +6.1843e-03, +4.3800e-01, +2.2996e+00, +1.7387e+03, 2.901788e-03, 0.000000e+00, 2.257094e-02, 0.000000e+00,
4700, +6.9809e-03, +4.2381e-01, +1.6828e+00, +1.9956e+03, 2.164487e-03, 0.000000e+00, -1.669867e-02, 0.000000e+00,
4800, +7.7708e-03, +3.9051e-01, +1.6074e+00, +2.2332e+03, 6.588093e-04, 0.000000e+00, 1.278085e-02, 0.000000e+00,
4900, +6.2641e-03, +5.0627e-01, +1.8487e+00, +1.8000e+03, 2.070523e-03, 0.000000e+00, 1.904146e-03, 0.000000e+00,
5000, +6.2567e-03, +3.8082e-01, +1.4187e+00, +1.7556e+03, 6.529762e-04, 0.000000e+00, -7.893635e-03, 0.000000e+00,
5100, +5.2372e-03, +4.8762e-01, +1.6143e+00, +1.4724e+03, 2.600470e-03, 0.000000e+00, 1.700220e-02, 0.000000e+00,
5200, +5.2319e-03, +3.6288e-01, +1.7440e+00, +1.5280e+03, 2.464979e-03, 0.000000e+00, -1.323805e-02, 0.000000e+00,
5300, +4.7961e-03, +4.1779e-01, +1.3742e+00, +1.3840e+03, 1.605506e-03, 0.000000e+00, 1.198346e-02, 0.000000e+00,
5400, +5.7464e-03, +3.6105e-01, +1.4529e+00, +1.6257e+03, 2.363678e-03, 0.000000e+00, -5.665773e-04, 0.000000e+00,
5500, +5.3645e-03, +3.9044e-01, +1.7123e+00, +1.5084e+03, 4.802515e-04, 0.000000e+00, -3.162578e-03, 0.000000e+00,
5600, +4.5149e-03, +3.3802e-01, +1.8767e+00, +1.2859e+03, 1.858610e-03, 0.000000e+00, 1.304565e-02, 0.000000e+00,
5700, +4.4766e-03, +2.9211e-01, +1.1912e+00, +1.2703e+03, 1.894957e-03, 0.000000e+00, -1.160001e-02, 0.000000e+00,
5800, +4.4068e-03, +3.4052e-01, +1.2684e+00, +1.2577e+03, 1.923678e-03, 0.000000e+00, 1.238552e-02, 0.000000e+00,
5900, +4.9839e-03, +3.5687e-01, +1.5535e+00, +1.3952e+03, 2.815557e-03, 0.000000e+00, -2.413972e-03, 0.000000e+00,
6000, +4.2326e-03, +2.8661e-01, +1.0741e+00, +1.2186e+03, 1.101827e-03, 0.000000e+00, -1.294353e-03, 0.000000e+00,
6100, +3.7307e-03, +2.9516e-01, +1.1807e+00, +1.0508e+03, 1.808913e-03, 0.000000e+00, 1.128854e-02, 0.000000e+00,
6200, +3.5907e-03, +2.8916e-01, +1.0520e+00, +1.0282e+03, 1.284604e-03, 0.000000e+00, -9.894593e-03, 0.000000e+00,
6300, +4.0984e-03, +2.6708e-01, +1.0235e+00, +1.1520e+03, 1.517344e-03, 0.000000e+00, 1.177488e-02, 0.000000e+00,
6400, +4.0808e-03, +2.2986e-01, +9.7240e-01, +1.1744e+03, 2.627517e-03, 0.000000e+00, -2.716683e-03, 0.000000e+00,
6500, +3.8355e-03, +2.9212e-01, +1.1509e+00, +1.0676e+03, 1.639695e-03, 0.000000e+00, -2.017902e-04, 0.000000e+00,
6600, +3.3579e-03, +2.5334e-01, +8.2760e-01, +9.3302e+02, 2.317591e-03, 0.000000e+00, 9.179365e-03, 0.000000e+00,
6700, +3.3535e-03, +2.0780e-01, +9.3373e-01, +9.3939e+02, 1.347128e-03, 0.000000e+00, -7.608259e-03, 0.000000e+00,
6800, +2.6227e-03, +2.3228e-01, +1.1712e+00, +7.6856e+02, 1.267008e-03, 0.000000e+00, 1.053881e-02, 0.000000e+00,
6900, +3.0195e-03, +2.6130e-01, +9.9736e-01, +8.5654e+02, 2.045515e-03, 0.000000e+00, -2.942651e-03, 0.000000e+00,
7000, +3.2903e-03, +2.0885e-01, +7.8930e-01, +9.3315e+02, 1.522601e-03, 0.000000e+00, 1.397380e-03, 0.000000e+00,
7100, +3.5724e-03, +2.7355e-01, +9.5589e-01, +1.0059e+03, 2.536552e-03, 0.000000e+00, 6.830802e-03, 0.000000e+00,
7200, +2.9321e-03, +1.6777e-01, +9.7732e-01, +8.3886e+02, 1.782785e-03, 0.000000e+00, -5.776887e-03, 0.000000e+00,
7300, +2.7243e-03, +1.6906e-01, +6.8580e-01, +7.9470e+02, 1.585985e-03, 0.000000e+00, 9.570946e-03, 0.000000e+00,
7400, +2.8313e-03, +2.0056e-01, +8.5248e-01, +8.0942e+02, 1.766379e-03, 0.000000e+00, -3.024445e-03, 0.000000e+00,
7500, +3.0597e-03, +2.1680e-01, +8.6359e-01, +8.7186e+02, 1.186477e-03, 0.000000e+00, 2.715886e-03, 0.000000e+00,
7600, +2.6055e-03, +1.8488e-01, +6.6314e-01, +7.5626e+02, 2.238662e-03, 0.000000e+00, 5.244298e-03, 0.000000e+00,
7700, +1.9739e-03, +1.9164e-01, +7.9233e-01, +5.7452e+02, 1.873712e-03, 0.000000e+00, -4.483917e-03, 0.000000e+00,
7800, +1.8464e-03, +1.3743e-01, +6.0407e-01, +5.4131e+02, 1.992417e-03, 0.000000e+00, 8.648265e-03, 0.000000e+00,
7900, +2.7787e-03, +1.5180e-01, +6.8240e-01, +7.5508e+02, 1.972790e-03, 0.000000e+00, -2.993024e-03, 0.000000e+00,
8000, +2.5912e-03, +1.6031e-01, +6.8757e-01, +7.4021e+02, 1.238385e-03, 0.000000e+00, 3.426813e-03, 0.000000e+00,
8100, +2.3556e-03, +1.5016e-01, +8.1197e-01, +6.6924e+02, 1.882991e-03, 0.000000e+00, 4.185118e-03, 0.000000e+00,
8200, +1.8923e-03, +1.2981e-01, +5.3072e-01, +5.3441e+02, 1.569435e-03, 0.000000e+00, -3.143300e-03, 0.000000e+00,
8300, +1.8085e-03, +1.6310e-01, +6.0117e-01, +5.2196e+02, 2.021671e-03, 0.000000e+00, 7.589471e-03, 0.000000e+00,
8400, +1.9887e-03, +1.6762e-01, +6.6578e-01, +5.4953e+02, 2.165983e-03, 0.000000e+00, -2.684278e-03, 0.000000e+00,
8500, +1.9386e-03, +1.2146e-01, +4.9766e-01, +5.6019e+02, 1.584609e-03, 0.000000e+00, 3.765034e-03, 0.000000e+00,
8600, +1.9774e-03, +1.3491e-01, +5.5290e-01, +5.7138e+02, 1.908372e-03, 0.000000e+00, 3.248512e-03, 0.000000e+00,
8700, +2.0825e-03, +1.4416e-01, +6.3176e-01, +5.8611e+02, 1.377183e-03, 0.000000e+00, -1.861983e-03, 0.000000e+00,
8800, +1.6925e-03, +8.3972e-02, +5.8612e-01, +4.8314e+02, 1.772037e-03, 0.000000e+00, 6.631677e-03, 0.000000e+00,
8900, +1.9894e-03, +1.1363e-01, +4.1319e-01, +5.6278e+02, 2.005642e-03, 0.000000e+00, -2.273542e-03, 0.000000e+00,
9000, +1.6811e-03, +1.4311e-01, +4.7374e-01, +4.9198e+02, 1.789120e-03, 0.000000e+00, 3.896342e-03, 0.000000e+00,
9100, +1.7808e-03, +1.2047e-01, +4.6788e-01, +4.9832e+02, 2.132395e-03, 0.000000e+00, 2.399081e-03, 0.000000e+00,
9200, +1.5522e-03, +9.4106e-02, +4.2891e-01, +4.4156e+02, 1.524960e-03, 0.000000e+00, -8.377043e-04, 0.000000e+00,
9300, +1.3533e-03, +9.5625e-02, +5.0018e-01, +3.8689e+02, 1.682305e-03, 0.000000e+00, 5.894984e-03, 0.000000e+00,
9400, +1.2828e-03, +9.4729e-02, +3.8693e-01, +3.6357e+02, 1.731139e-03, 0.000000e+00, -1.867246e-03, 0.000000e+00,
9500, +1.6149e-03, +9.5061e-02, +4.0959e-01, +4.4383e+02, 1.687709e-03, 0.000000e+00, 4.072165e-03, 0.000000e+00,
9600, +1.4997e-03, +9.5201e-02, +4.0422e-01, +4.2250e+02, 2.155301e-03, 0.000000e+00, 1.817709e-03, 0.000000e+00,
9700, +1.4205e-03, +1.0146e-01, +5.1005e-01, +4.0837e+02, 1.746109e-03, 0.000000e+00, -1.679401e-04, 0.000000e+00,
9800, +1.1848e-03, +8.3693e-02, +3.4178e-01, +3.2748e+02, 1.858477e-03, 0.000000e+00, 5.179997e-03, 0.000000e+00,
9900, +1.2145e-03, +1.0201e-01, +3.5142e-01, +3.4340e+02, 1.676523e-03, 0.000000e+00, -1.384505e-03, 0.000000e+00,
10000, +1.1684e-03, +9.3235e-02, +4.3498e-01, +3.3526e+02, 1.546048e-03, 0.000000e+00, 4.085843e-03, 0.000000e+00,
10100, +1.2470e-03, +8.3906e-02, +2.9974e-01, +3.6148e+02, 1.953632e-03, 0.000000e+00, 1.439499e-03, 0.000000e+00,
10200, +1.1883e-03, +8.0651e-02, +3.2591e-01, +3.4272e+02, 1.756026e-03, 0.000000e+00, 4.397434e-04, 0.000000e+00,
10300, +1.2298e-03, +8.6334e-02, +3.3956e-01, +3.4078e+02, 2.010765e-03, 0.000000e+00, 4.455013e-03, 0.000000e+00,
10400, +1.0955e-03, +5.3765e-02, +2.7984e-01, +3.0292e+02, 1.817670e-03, 0.000000e+00, -9.342427e-04, 0.000000e+00,
10500, +1.1952e-03, +7.1138e-02, +2.6638e-01, +3.4009e+02, 1.616168e-03, 0.000000e+00, 4.012530e-03, 0.000000e+00,
10600, +1.0495e-03, +7.6886e-02, +3.1035e-01, +2.9790e+02, 1.804850e-03, 0.000000e+00, 1.205305e-03, 0.000000e+00,
10700, +1.0507e-03, +6.3731e-02, +2.4441e-01, +2.9596e+02, 1.612994e-03, 0.000000e+00, 1.009342e-03, 0.000000e+00,
10800, +9.2786e-04, +6.1477e-02, +2.5527e-01, +2.6102e+02, 1.953990e-03, 0.000000e+00, 3.885634e-03, 0.000000e+00,
10900, +8.2400e-04, +6.1426e-02, +3.3476e-01, +2.3118e+02, 1.892561e-03, 0.000000e+00, -5.742817e-04, 0.000000e+00,
11000, +7.7245e-04, +5.6105e-02, +2.5041e-01, +2.1788e+02, 1.791177e-03, 0.000000e+00, 3.855865e-03, 0.000000e+00,
11100, +9.9092e-04, +6.3559e-02, +2.5210e-01, +2.7709e+02, 1.850468e-03, 0.000000e+00, 1.041794e-03, 0.000000e+00,
11200, +9.6970e-04, +6.8428e-02, +2.6616e-01, +2.7713e+02, 1.569569e-03, 0.000000e+00, 1.441738e-03, 0.000000e+00,
11300, +7.9764e-04, +5.0754e-02, +3.0445e-01, +2.2705e+02, 1.814423e-03, 0.000000e+00, 3.416173e-03, 0.000000e+00,
11400, +6.8456e-04, +5.7227e-02, +2.0001e-01, +1.9612e+02, 1.794395e-03, 0.000000e+00, -1.817156e-04, 0.000000e+00,
11500, +7.1757e-04, +6.0946e-02, +2.1586e-01, +2.0600e+02, 1.850133e-03, 0.000000e+00, 3.654447e-03, 0.000000e+00,
11600, +7.5900e-04, +5.9865e-02, +2.6159e-01, +2.1547e+02, 1.948398e-03, 0.000000e+00, 9.155872e-04, 0.000000e+00,
11700, +7.6403e-04, +4.2054e-02, +1.9849e-01, +2.2329e+02, 1.679259e-03, 0.000000e+00, 1.748446e-03, 0.000000e+00,
11800, +6.9113e-04, +4.8350e-02, +2.0424e-01, +2.0017e+02, 1.793320e-03, 0.000000e+00, 3.041579e-03, 0.000000e+00,
11900, +6.7604e-04, +4.6864e-02, +2.0111e-01, +1.9025e+02, 1.683902e-03, 0.000000e+00, 2.130404e-04, 0.000000e+00,
12000, +7.5661e-04, +3.8250e-02, +1.9219e-01, +2.0816e+02, 1.771364e-03, 0.000000e+00, 3.467860e-03, 0.000000e+00,
12100, +7.4686e-04, +4.0652e-02, +1.8157e-01, +2.1202e+02, 1.924995e-03, 0.000000e+00, 8.748705e-04, 0.000000e+00,
12200, +6.5771e-04, +4.8062e-02, +2.2476e-01, +1.8113e+02, 1.782412e-03, 0.000000e+00, 1.929973e-03, 0.000000e+00,
12300, +5.6211e-04, +3.9215e-02, +1.5248e-01, +1.5801e+02, 1.881284e-03, 0.000000e+00, 2.709738e-03, 0.000000e+00,
12400, +5.2689e-04, +4.1293e-02, +1.7787e-01, +1.4879e+02, 1.699052e-03, 0.000000e+00, 5.416753e-04, 0.000000e+00,
12500, +5.4290e-04, +3.5182e-02, +1.9996e-01, +1.5806e+02, 1.714408e-03, 0.000000e+00, 3.295026e-03, 0.000000e+00,
12600, +5.0792e-04, +4.2103e-02, +1.5036e-01, +1.4728e+02, 1.816312e-03, 0.000000e+00, 8.918960e-04, 0.000000e+00,
12700, +6.3192e-04, +4.1964e-02, +1.4446e-01, +1.7484e+02, 1.764725e-03, 0.000000e+00, 2.097869e-03, 0.000000e+00,
12800, +6.3450e-04, +4.0972e-02, +1.7553e-01, +1.7750e+02, 1.926458e-03, 0.000000e+00, 2.411554e-03, 0.000000e+00,
12900, +4.9809e-04, +2.9026e-02, +1.7882e-01, +1.4137e+02, 1.784142e-03, 0.000000e+00, 7.997040e-04, 0.000000e+00,
13000, +4.6510e-04, +3.6210e-02, +1.2759e-01, +1.3562e+02, 1.765944e-03, 0.000000e+00, 3.114529e-03, 0.000000e+00,
13100, +4.6314e-04, +3.3445e-02, +1.3545e-01, +1.3025e+02, 1.765586e-03, 0.000000e+00, 9.659750e-04, 0.000000e+00,
13200, +4.9432e-04, +3.3596e-02, +1.4945e-01, +1.3873e+02, 1.698256e-03, 0.000000e+00, 2.216475e-03, 0.000000e+00,
13300, +4.6047e-04, +3.0654e-02, +1.2082e-01, +1.3472e+02, 1.869206e-03, 0.000000e+00, 2.192010e-03, 0.000000e+00,
13400, +3.9950e-04, +2.8955e-02, +1.5360e-01, +1.1246e+02, 1.807983e-03, 0.000000e+00, 1.019896e-03, 0.000000e+00,
13500, +3.7594e-04, +2.4090e-02, +1.0576e-01, +1.0460e+02, 1.843387e-03, 0.000000e+00, 2.914671e-03, 0.000000e+00,
13600, +4.5262e-04, +2.9944e-02, +1.2267e-01, +1.2803e+02, 1.807151e-03, 0.000000e+00, 1.034906e-03, 0.000000e+00,
13700, +4.2971e-04, +2.3513e-02, +1.2207e-01, +1.2374e+02, 1.700139e-03, 0.000000e+00, 2.290798e-03, 0.000000e+00,
13800, +4.0944e-04, +2.8445e-02, +1.3633e-01, +1.1724e+02, 1.800866e-03, 0.000000e+00, 2.045618e-03, 0.000000e+00,
13900, +3.4181e-04, +2.3343e-02, +9.8259e-02, +9.5797e+01, 1.754026e-03, 0.000000e+00, 1.234276e-03, 0.000000e+00,
14000, +3.4710e-04, +2.8251e-02, +1.0851e-01, +9.4185e+01, 1.846135e-03, 0.000000e+00, 2.734367e-03, 0.000000e+00,
14100, +3.3340e-04, +2.5817e-02, +1.3135e-01, +9.2891e+01, 1.849551e-03, 0.000000e+00, 1.087505e-03, 0.000000e+00,
14200, +3.4150e-04, +2.1424e-02, +9.1077e-02, +9.9480e+01, 1.765821e-03, 0.000000e+00, 2.324242e-03, 0.000000e+00,
14300, +3.6849e-04, +2.4722e-02, +9.1867e-02, +1.0517e+02, 1.803469e-03, 0.000000e+00, 1.928022e-03, 0.000000e+00,
14400, +3.9294e-04, +2.5183e-02, +1.0432e-01, +1.0953e+02, 1.715540e-03, 0.000000e+00, 1.417125e-03, 0.000000e+00,
14500, +3.2386e-04, +1.5534e-02, +1.0007e-01, +9.2427e+01, 1.795823e-03, 0.000000e+00, 2.581854e-03, 0.000000e+00,
14600, +3.1420e-04, +2.2300e-02, +7.7092e-02, +9.1146e+01, 1.824719e-03, 0.000000e+00, 1.174630e-03, 0.000000e+00,
14700, +2.8927e-04, +2.1447e-02, +8.6232e-02, +8.2099e+01, 1.805082e-03, 0.000000e+00, 2.312525e-03, 0.000000e+00,
14800, +2.9054e-04, +2.0065e-02, +8.7069e-02, +8.2517e+01, 1.846893e-03, 0.000000e+00, 1.830222e-03, 0.000000e+00,
14900, +2.7001e-04, +1.8266e-02, +7.1459e-02, +7.9205e+01, 1.743113e-03, 0.000000e+00, 1.559385e-03, 0.000000e+00,
0, +2.4518e-04, +1.8556e-02, +9.6709e-02, +6.5608e+01, 1.775040e-03, 0.000000e+00, 2.461306e-03, 0.000000e+00,
100, +2.1314e-04, +1.3117e-02, +6.7649e-02, +6.0141e+01, 1.772944e-03, 0.000000e+00, 1.271176e-03, 0.000000e+00,
200, +2.7211e-04, +1.8242e-02, +7.9106e-02, +7.7004e+01, 1.784176e-03, 0.000000e+00, 2.303916e-03, 0.000000e+00,
300, +2.6953e-04, +1.8748e-02, +8.0173e-02, +7.5209e+01, 1.854464e-03, 0.000000e+00, 1.750363e-03, 0.000000e+00,
400, +2.4801e-04, +1.6784e-02, +9.2305e-02, +6.9087e+01, 1.787783e-03, 0.000000e+00, 1.663301e-03, 0.000000e+00,
500, +2.0576e-04, +1.6674e-02, +6.3711e-02, +5.8152e+01, 1.805731e-03, 0.000000e+00, 2.341443e-03, 0.000000e+00,
600, +2.1969e-04, +1.9146e-02, +6.6697e-02, +6.2534e+01, 1.762975e-03, 0.000000e+00, 1.363947e-03, 0.000000e+00,
700, +1.9707e-04, +1.5814e-02, +7.5705e-02, +5.7453e+01, 1.754534e-03, 0.000000e+00, 2.287899e-03, 0.000000e+00,
800, +2.2378e-04, +1.3809e-02, +5.6096e-02, +6.5823e+01, 1.816645e-03, 0.000000e+00, 1.712655e-03, 0.000000e+00,
900, +2.2904e-04, +1.6602e-02, +5.8942e-02, +6.5274e+01, 1.790837e-03, 0.000000e+00, 1.745923e-03, 0.000000e+00,
1000, +2.3232e-04, +1.4514e-02, +6.3296e-02, +6.4977e+01, 1.835393e-03, 0.000000e+00, 2.226061e-03, 0.000000e+00,
1100, +1.9048e-04, +9.4132e-03, +5.2077e-02, +5.4429e+01, 1.792538e-03, 0.000000e+00, 1.442447e-03, 0.000000e+00,
1200, +2.0304e-04, +1.2804e-02, +4.7483e-02, +5.9305e+01, 1.764942e-03, 0.000000e+00, 2.261906e-03, 0.000000e+00,
1300, +1.7916e-04, +1.3379e-02, +5.6450e-02, +5.1199e+01, 1.787564e-03, 0.000000e+00, 1.697412e-03, 0.000000e+00,
1400, +1.7684e-04, +1.0591e-02, +4.4467e-02, +4.9635e+01, 1.763359e-03, 0.000000e+00, 1.818530e-03, 0.000000e+00,
1500, +1.5944e-04, +1.0543e-02, +4.9607e-02, +4.4969e+01, 1.824186e-03, 0.000000e+00, 2.136581e-03, 0.000000e+00,
1600, +1.5415e-04, +1.0645e-02, +6.7775e-02, +4.2996e+01, 1.808972e-03, 0.000000e+00, 1.505306e-03, 0.000000e+00,
